datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/2/2026 6:00:00 AM,4/2/2026 2:00:00 AM,RFC,WEST,AEP,AEPKPT,472.359,True
4/2/2026 6:00:00 AM,4/2/2026 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7109.837,True
4/2/2026 7:00:00 AM,4/2/2026 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3066.464,True
4/2/2026 7:00:00 AM,4/2/2026 3:00:00 AM,RFC,WEST,AEP,AEPIMP,3328.041,True
4/2/2026 7:00:00 AM,4/2/2026 3:00:00 AM,RFC,WEST,AEP,AEPKPT,462.191,True
4/2/2026 7:00:00 AM,4/2/2026 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7058.169,True
4/2/2026 8:00:00 AM,4/2/2026 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3122.497,True
4/2/2026 8:00:00 AM,4/2/2026 4:00:00 AM,RFC,WEST,AEP,AEPIMP,3335.925,True
4/2/2026 8:00:00 AM,4/2/2026 4:00:00 AM,RFC,WEST,AEP,AEPKPT,467.240,True
4/2/2026 8:00:00 AM,4/2/2026 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7186.618,True
4/2/2026 9:00:00 AM,4/2/2026 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3241.001,True
4/2/2026 9:00:00 AM,4/2/2026 5:00:00 AM,RFC,WEST,AEP,AEPIMP,3462.886,True
4/2/2026 9:00:00 AM,4/2/2026 5:00:00 AM,RFC,WEST,AEP,AEPKPT,478.373,True
4/2/2026 9:00:00 AM,4/2/2026 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7444.906,True
4/2/2026 10:00:00 AM,4/2/2026 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3495.245,True
4/2/2026 10:00:00 AM,4/2/2026 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3653.307,True
4/2/2026 10:00:00 AM,4/2/2026 6:00:00 AM,RFC,WEST,AEP,AEPKPT,501.425,True
4/2/2026 10:00:00 AM,4/2/2026 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7782.159,True
4/2/2026 11:00:00 AM,4/2/2026 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3649.731,True
4/2/2026 11:00:00 AM,4/2/2026 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3783.236,True
4/2/2026 11:00:00 AM,4/2/2026 7:00:00 AM,RFC,WEST,AEP,AEPKPT,516.225,True
4/2/2026 11:00:00 AM,4/2/2026 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8023.078,True
4/2/2026 12:00:00 PM,4/2/2026 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3688.559,True
4/2/2026 12:00:00 PM,4/2/2026 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3793.642,True
4/2/2026 12:00:00 PM,4/2/2026 8:00:00 AM,RFC,WEST,AEP,AEPKPT,523.374,True
4/2/2026 12:00:00 PM,4/2/2026 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8059.428,True
4/2/2026 1:00:00 PM,4/2/2026 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3685.890,True
4/2/2026 1:00:00 PM,4/2/2026 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3791.701,True
4/2/2026 1:00:00 PM,4/2/2026 9:00:00 AM,RFC,WEST,AEP,AEPKPT,536.108,True
